1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,run,cl
1.974966752348894134e-08,2.526889238468309620e-07,2.268233891082751044e-02,4.751823381048233402e-02,8.067164732732253277e-03,7.786677816647734340e-03,1.934970770702613280e-02,7.094153841449599152e-02,6.208242584979549276e-03,6.398023955907452230e-03,8.994556830911646456e-10,1.848094902990530435e-03,9.342959842936555959e-02,4.095000647932451471e-02,5.359363188885125917e-02,1.499139626904237577e-01,1.457801476234526182e-02,1.427750751997146350e-02,9.042920008930635176e-03,1.500682160064289138e-02,1.077411984824864187e-02,1.548830536697321184e-05,3.775431124520822745e-02,3.694827687430890777e-03,2.155921452914473491e-05,4.777970947349961806e-03,1.043226746495831171e-02,5.948190566036679235e-03,3.541542902103906459e-02,1.604769567424074121e-04,1.753675041722053687e-06,2.948915938804904171e-16,4.589732029503248295e-02,2.383291872080405775e-03,2.012357244856165066e-03,1.942021160621047043e-02,1.483186943231192147e-07,2.320911154655415853e-04,4.916362892996001960e-02,3.209088535152278265e-02,1.699629939945234731e-11,1.484546187862007677e-02,1.972261472451160985e-02,1.643316935147005135e-08,1.604652598154604603e-13,3.904125984057463138e-31,1.893903204440240684e-02,2.372026692660526646e-12,8.253684727191798812e-03,6.441703560711982499e-04,2.351122094142038543e-03,4.301171159076367864e-03,2.974299944619361774e-06,3.864448578401140657e-07,5.924904801062867883e-03,3.414300259778825508e-02,3.448378953110317656e-05,2.555458137157140714e-36,4.022443634129670350e-15,1.002436939758295087e-11,6.593455040500823099e-15,7.378115286669225803e-06,1.786574019770075655e-02,3.117476708731296495e-02,1.000000000000000000e+00,2.800000000000000000e+01
5.133821488402514537e-14,2.896259991156140356e-10,4.947086207780072506e-03,5.225840838302880931e-02,2.244048004264759970e-10,2.733401736673458916e-11,6.832686939154414087e-06,7.710491745572183031e-02,1.486937526940761667e-06,7.652583962618341069e-03,1.402644052730638921e-07,9.154426500131038202e-02,4.693064256086781905e-02,2.275312473871706279e-02,4.710314534431876005e-02,5.670632284495483177e-02,9.737811436697415071e-03,1.087828698203606864e-01,3.775823194072886607e-02,7.690124714160024107e-12,1.735039911642419803e-06,1.426063873462124361e-07,3.578604586976839863e-02,6.444809658833480202e-06,8.542784998174153424e-14,1.759363114117771745e-06,3.781083122867219537e-02,7.768124860337536039e-06,9.890142828638748967e-03,4.071217559540871576e-16,3.924664771609343526e-07,8.265365221937431644e-05,3.285634234227975681e-02,6.859187511316024154e-22,3.506796822442376208e-10,9.732495270696715772e-02,2.039259121677173713e-12,2.924676770772349871e-09,1.731858665664486679e-07,8.391796056905490020e-02,4.901439937137228661e-24,3.686348991198098768e-05,2.937148110233250842e-02,3.032075950163813493e-10,5.646200027835380772e-07,9.787524420302354635e-05,2.008449362322064744e-33,4.101680572804764214e-10,1.395798322905888404e-03,4.104380977090630956e-15,3.506242431125881030e-17,5.430566665285560331e-08,1.061167396829628372e-02,9.939065286310056634e-15,2.515376952361825430e-14,3.957919969930557419e-02,1.603699024439676421e-02,2.774420704801479711e-08,1.512083325104140311e-14,3.537483077713868274e-02,6.235709315785466281e-18,1.738811162979620070e-15,6.519421561760521851e-03,5.612889472793613817e-75,1.000000000000000000e+00,2.900000000000000000e+01
5.876555830840962980e-18,1.834471021777483821e-65,2.349196180370333176e-02,8.301125439802374550e-02,4.167551561106713587e-40,2.747010450953259793e-03,3.920301099985760290e-03,6.719487724200262635e-02,8.627057571659591453e-12,2.188158446120474366e-32,2.759076723857565965e-03,5.008920691045332108e-03,8.374806038022122867e-02,4.347820886694390985e-02,8.617252824757855312e-02,1.197122896898572264e-01,6.049833834352297442e-03,8.266582629718244313e-02,1.778655720033773743e-02,2.290253346120487047e-08,1.536008295126209877e-03,3.375828667689522583e-03,4.149468180220344804e-02,1.755262128055720791e-06,1.462741499147732480e-66,5.196009650025782994e-15,3.373425038788286159e-03,4.898978769129559707e-02,2.767047269888988498e-02,1.976277241442615275e-03,4.426953040350372818e-17,1.976122729298794393e-03,3.956351430733779512e-02,1.978796505067496620e-03,8.375587657716821567e-32,9.964012911681119009e-03,2.318826051819319073e-23,3.176381277921089003e-88,3.229426005711963366e-02,4.978336169505279823e-02,1.333846299553437579e-04,1.663280929969604951e-06,1.093258437272846655e-02,1.935869466653073172e-03,2.444490043618878158e-03,3.293401507810446943e-48,2.753210961903152648e-02,9.174608023388923054e-49,5.995114868947902927e-31,3.274127913839142566e-54,1.893857901086232849e-03,1.940783325253388627e-55,5.305491274189376278e-48,1.976284673221643390e-03,2.645634684867181914e-49,3.557312252965908611e-02,1.226631128825368402e-69,8.600758226975847991e-75,1.598471355447187759e-04,5.200265137625313742e-08,3.489212502006814581e-79,1.442032446030138996e-57,3.952569169960474041e-03,2.173913043462718728e-02,1.000000000000000000e+00,3.000000000000000000e+01
1.572835829363724105e-08,1.300084039573199020e-02,3.972525935249870271e-02,3.097643943891650528e-02,7.046432572800563317e-04,1.191884650412112015e-02,1.011437578725432295e-05,2.690621858748008452e-02,1.828269061001632444e-04,3.240873863993438270e-02,3.483994807682536110e-02,3.485364120134555607e-09,3.834472409961581923e-02,4.191252313325200679e-02,2.627517220635482154e-02,7.874721957363406410e-02,4.955474658154213931e-03,1.171705966532814169e-02,1.535058827037489096e-02,1.420962698927388281e-02,2.541310239461942386e-02,1.099863828528353966e-02,1.390714615019135111e-02,1.941019586225617586e-11,8.886358173246101944e-03,1.117369055862215549e-02,4.722385018746931909e-03,1.205876487312668860e-02,1.333503954744042451e-02,7.052956390820604160e-03,3.409730299607833691e-04,6.227540591254224558e-03,4.537289615021088823e-02,2.283782719509856366e-54,4.751634753545079873e-03,3.623800728941244109e-02,1.334756318985293351e-02,1.588197258845636731e-10,5.450171706813481537e-02,3.166065926820915005e-02,7.996636849411283423e-13,2.733230954847553143e-02,1.773503578717332621e-02,2.729914819151176356e-02,6.928608633358385865e-04,7.604346920670009523e-03,1.337046864047243024e-02,2.710073312773323210e-11,2.035746299087346986e-02,7.434148408717275967e-03,1.844569709118590306e-02,1.463794764121880386e-02,5.993468937985995358e-03,1.228622572347377873e-02,2.054192882428435007e-02,2.930859979729205644e-02,3.288470968707937585e-03,2.607922412741317617e-03,8.671890323379885035e-27,5.069845389375820556e-03,3.440625102896236343e-03,8.698310815517186917e-25,6.431051422898815921e-03,3.394707905351577321e-02,2.000000000000000000e+00,1.000000000000000000e+00
1.978386435845789527e-03,3.004311039403622513e-02,3.108090943147666027e-02,3.726162072769244327e-02,5.709567439464041140e-04,4.344782951234654571e-03,3.574481645994662116e-02,7.365689716752985006e-03,2.937476600153184590e-03,5.680388986237867172e-03,3.192737623351278760e-03,1.189884158613564551e-03,5.550784659328885338e-03,5.531157393959889972e-03,1.260677342282371348e-02,5.140757942306117823e-02,1.277321649955835527e-34,1.467928471867695379e-02,4.811132031300941955e-03,2.031666018250403473e-03,6.053478266815040705e-04,2.261457443971861216e-05,5.625469691275613270e-03,9.467075515425672517e-15,1.846561805496497316e-02,6.621092489926558300e-02,8.805306173408262299e-03,3.176816509764062574e-02,2.801802092455796603e-02,1.634016000562055898e-02,2.623670285284194022e-06,8.953771101432059926e-03,1.815545367650209935e-02,4.269227406749829431e-12,3.657419185200800477e-02,1.743601731932321874e-02,3.321776863168565685e-02,1.340892456000398007e-12,3.606807387689209971e-02,2.926715682665503165e-02,2.503149386135280000e-02,1.772717604770955580e-02,2.678461233982011580e-02,1.237459375601633604e-01,1.133987055654079154e-09,3.962799151043004740e-04,5.379548546917877795e-03,1.633567605437394927e-06,1.155992014588079660e-02,7.795025170444825467e-14,1.081544923843947084e-02,2.602726471580461484e-02,1.682842816085561993e-02,1.298517570437097285e-02,2.558755355580154961e-03,7.348318732018617114e-03,3.411803123040559982e-04,2.706471314169949655e-02,2.612966450706373908e-36,2.155998344185446772e-11,1.165134288277658650e-02,2.725541714494521262e-02,4.934512229575551551e-03,2.801701713650285239e-02,2.000000000000000000e+00,2.000000000000000000e+00
2.752135711634312213e-21,3.075483127057481239e-03,1.699670438843763412e-02,6.860830525394973067e-02,1.213522070262667319e-14,8.478024340086526092e-31,2.238989449799134654e-02,4.414289248549359973e-02,3.495700475220852214e-19,1.529525120594166275e-03,5.552460554444499374e-03,1.228100996492631231e-03,5.043333309352102112e-02,1.385232584326924823e-02,1.030459492809386313e-01,8.880021046311950550e-02,4.250780962200901216e-86,4.194654339966295831e-02,5.647746872372903792e-02,8.772133460678019696e-78,5.803427896457923410e-03,1.816121918549390858e-19,3.647891423250140819e-02,2.618043186384954365e-03,1.407144700402319232e-02,1.528949664843404221e-03,7.601514777528526655e-16,2.413261007166887448e-02,3.864777111761468625e-02,1.515011951074861016e-02,1.472445978422122200e-30,4.101797576155133285e-34,2.639577049447463034e-02,4.072656214595760452e-03,5.521373361943247673e-21,1.402789334223869533e-02,1.368863549420497770e-27,1.524312991880478509e-02,2.924426004311580715e-02,5.203822843835545497e-02,1.604001960947245237e-14,4.649541356551653720e-20,3.149725241581517038e-02,5.720925011049321149e-03,5.401500596346632323e-12,9.679073724405285600e-03,3.896392326035356957e-02,7.450827867788221516e-33,3.518729652702476656e-03,1.240777941706225712e-60,4.501205271882115914e-89,5.620902722877352264e-03,1.027946864012766436e-02,6.701567837409888282e-70,1.281339241940088215e-63,3.728980517658195964e-02,6.013149195452377842e-74,1.639384044834003396e-21,4.697221864601770970e-22,2.183034647994045244e-02,6.224261254358680611e-74,5.225727372997616624e-03,1.492537605334451345e-02,1.791605111984437976e-02,2.000000000000000000e+00,3.000000000000000000e+00
6.320886192221483241e-07,6.193352222555394311e-04,3.889508858607757663e-02,8.898973098191845232e-02,1.414418101630374441e-03,6.767320639310288285e-07,7.395872028287979461e-02,2.219185840100705923e-02,2.398921866933394578e-04,8.505891002458981508e-09,1.226488709673891617e-04,6.300676997913013733e-05,2.147756120168067828e-02,1.560849928768147897e-02,6.373823911969500600e-02,7.351953452879404771e-02,2.463907300419638721e-02,7.512293569462966981e-03,2.328442700580874922e-02,1.379008479080911214e-08,1.149898728577296878e-18,4.616188869588453564e-05,3.398635908080594598e-02,4.925964704477047568e-03,6.929262296167275348e-02,3.755577288982230900e-03,4.728295791738120749e-08,9.460953333470211975e-04,1.923376178545083807e-29,1.408793750863730765e-02,4.962147750882009000e-04,4.529306481936140605e-02,1.830283504528313829e-02,1.426428916801180877e-02,1.908969975095529265e-02,2.246387271032156555e-05,4.235117300491629762e-06,3.504353053132527873e-02,3.696170481253888684e-13,9.400025466277987796e-03,1.180294239958163358e-11,9.485865716066630045e-04,9.133031550322374958e-02,7.998131148219099766e-05,1.272174246679454294e-07,1.047174031738924878e-02,1.856439303935486854e-02,1.846876019906979682e-07,4.018544051084609742e-02,6.256113154931816903e-06,1.535579205845914773e-03,1.049019061275382423e-08,4.352294251746038206e-02,1.597129249717671104e-02,3.247244390711162700e-09,2.812900083653235503e-02,5.314838784999433843e-04,1.736401788973035171e-04,3.283770701624060592e-03,3.331156569292321665e-03,2.601170830194069611e-03,3.376021039097810376e-03,1.072411989041013869e-02,4.619291506702430419e-94,2.000000000000000000e+00,4.000000000000000000e+00
5.058204876965358340e-17,6.043577635811664232e-03,4.367579000919147997e-02,2.841442443946957247e-02,6.096498012661731006e-39,8.470082700262136343e-04,1.833155302281175292e-02,6.342575910256557925e-02,1.136299058648511905e-02,3.900744780086548437e-19,6.397163199781596973e-15,3.783130660619642804e-06,4.482381956873649625e-02,3.793595213427530116e-02,3.297205714937660043e-02,8.488072333923836477e-02,6.709963990146726107e-03,3.178839713976108761e-02,3.329909163819921164e-02,4.136567246008552136e-05,1.061611805611530068e-02,2.768964864827450165e-03,5.797220605309690716e-02,1.488855649429288207e-03,9.318137241301056167e-03,1.123801796930910986e-02,7.583365102762582846e-06,8.173165999179400273e-03,6.152940531998321583e-02,5.319953341706335631e-03,1.132701973968264005e-23,4.357688206743493171e-03,5.942059331355478702e-02,1.484081330335723647e-02,6.036249548090484577e-16,3.769761104160888887e-02,5.609347407988346231e-31,5.321369765060254647e-07,2.235903319825275834e-02,6.129125011721817118e-02,7.280609007092564999e-06,4.943362216581330751e-03,1.896281766060100779e-02,1.072756653815204117e-02,9.318992443389003544e-07,8.028322007740531644e-38,6.867683775117856826e-02,1.728398666522385727e-32,1.546308622758535959e-53,3.873846886188035341e-44,6.690164101080096730e-03,4.910130101738453129e-03,4.654363253449771490e-03,1.953475265121637972e-48,3.512508574384474176e-45,4.072682364282229767e-02,5.834400203437391055e-16,5.583943648823979481e-15,5.943519581143033332e-11,7.980149363257984728e-11,2.405245140455238140e-52,1.213629615305017239e-64,5.347597077348309989e-03,2.139593900256818795e-02,2.000000000000000000e+00,5.000000000000000000e+00
5.437283366924875886e-15,4.959567881764684169e-06,9.502389902248867606e-03,2.182182792598778842e-02,1.414847049050214364e-21,6.310794375117897768e-15,2.640036126170824254e-02,5.019966135417186504e-02,1.976731924798650827e-02,1.122621790083100021e-02,1.984269081477945780e-09,2.259650330801439799e-05,2.359540634364653763e-02,6.273185362475591775e-02,2.271242765145915082e-02,8.737263509408679796e-02,3.131983309155043915e-02,4.945709224161256440e-02,3.219006118323222004e-02,1.306323410872458138e-02,1.918588706010936409e-02,4.243506816875901740e-10,5.338674939790239576e-02,7.583930379529193674e-03,6.204233265103109545e-23,1.727444885783247647e-02,1.644375341071998425e-02,1.892551361716977030e-03,2.775612565696108924e-02,1.743819767944088918e-19,7.278158953210708999e-04,4.282323839346572486e-03,3.655579422271559159e-02,1.146583862597433390e-02,1.384820160690310460e-24,1.824113408747185874e-02,8.779358009705993999e-26,3.168365162492259475e-03,4.036567767113366512e-02,5.235597195043952684e-02,7.505853989456088074e-03,1.527150441151712765e-02,3.112688333727266915e-02,1.135664637220697562e-31,6.042220671693404949e-07,9.493152974284017540e-03,1.607419786835962566e-02,6.601496139600986695e-22,9.054575580046891198e-03,1.161973840728999395e-03,8.433609805251752328e-03,5.444782293706196090e-03,2.358531715227415570e-03,4.506617636385280498e-03,6.821936260385848966e-03,3.653655293748052368e-02,1.027626937680510489e-08,1.469730774683749609e-02,3.132986787691776267e-16,1.855875166175824376e-02,3.555351733042914439e-27,9.315411320263294479e-20,1.800632600286812546e-02,2.287258044860679060e-02,2.000000000000000000e+00,6.000000000000000000e+00
7.725768056141079677e-03,9.416288784545088705e-03,2.125976947293311409e-02,2.166719389458009529e-02,1.305730830816119077e-05,3.308584989164401260e-03,4.878112795288535967e-03,2.723343294265245101e-02,7.671007458351663567e-03,3.170300694164428010e-39,1.143477166915335928e-02,4.040192352796593807e-08,2.865752429752379052e-02,2.939910330826034021e-02,3.696436247534578418e-02,9.526292362103770672e-02,1.004609644918356103e-02,3.106908775247363419e-02,3.076132560112192563e-02,1.180646820331957350e-02,1.679757005956821619e-02,3.002794831417356439e-02,6.463847814414486193e-02,8.970457150496649254e-03,2.113090846200237419e-02,1.237790726231571131e-02,2.152506548048157761e-02,2.688912990266508277e-02,1.775695600091114351e-02,7.570947781511831317e-07,2.898361152715009404e-11,1.377352252547860839e-02,4.628232949054964657e-02,7.896722705232247716e-03,2.437016947113587045e-02,1.708753097852372393e-02,3.298763511196233043e-03,1.813931682068059895e-02,1.547209551351231595e-02,3.430700107446089248e-02,3.560307007547142133e-03,3.689925752211736104e-02,7.167869502245614345e-03,8.315926134003320770e-04,8.566841543697946426e-03,6.009203130682863401e-31,2.507976873275620522e-02,4.348562708692039682e-08,1.886056573816545165e-02,6.209044726751460162e-04,7.033653906252810596e-03,9.838436396407284484e-03,4.200187886327222392e-05,3.855499706363545425e-03,1.680296466855374024e-02,2.867118269188351914e-02,4.437285376777756578e-03,3.587433283836654815e-03,2.733066855369168655e-13,1.929993520155165183e-08,5.929346154790645848e-03,2.849635434154751748e-03,1.635902875687814464e-02,9.688812354198271179e-03,2.000000000000000000e+00,7.000000000000000000e+00
1.320712127823437992e-17,3.929240635227887825e-12,2.801016330989675261e-03,6.378766270834783370e-02,3.013975201391880179e-15,3.994317475166533296e-17,4.219303922731796989e-03,4.102923579746416138e-02,8.986633548112545058e-07,9.249702966656913586e-10,1.767796367410936077e-12,7.150285129779243576e-02,1.541047147119271703e-02,5.289337665869227323e-02,5.487782879034496658e-02,1.901034004136920724e-02,2.629005915491241308e-11,2.947419198617687308e-02,3.495435225043361932e-02,1.108863178498187853e-08,4.131975806234354206e-04,6.178188914493074985e-08,3.314723851696372431e-02,3.010644969578203090e-17,1.431851251889544760e-09,2.212097229874974416e-06,5.820140702737721002e-03,7.376443946096591930e-02,4.156436053683939397e-02,4.401858934588188389e-09,4.493383061974146154e-11,3.519952525172184920e-21,8.460531090514722408e-02,2.511878039643832748e-09,4.710690401165245030e-11,2.028063258700889965e-02,4.990075139183769453e-13,5.902569466349356379e-08,2.880732188446889774e-02,7.269229315089829890e-02,1.918775690423275739e-04,1.717397114677353586e-06,2.720889983227527380e-03,1.719954118284053829e-21,2.110689822970914246e-05,4.582328381449776488e-07,7.385041569953257334e-02,3.144919369833357519e-16,1.870727898569379474e-02,1.151760410955185122e-11,3.036577042583051120e-06,1.703523616464834726e-07,1.262604449190451485e-02,2.718905005796217513e-19,1.716729276978293631e-18,1.167439296046801356e-01,1.614252226917505546e-16,2.965867672814738096e-13,2.514856073788999981e-05,3.584911391223433078e-12,3.838770393389366396e-27,1.201461640367335122e-18,8.430096817037539825e-03,1.561901018207948605e-02,2.000000000000000000e+00,8.000000000000000000e+00
9.892695051649563709e-18,1.119160905119452781e-16,1.920311318997433223e-02,6.011641451307789957e-02,5.598079811872839927e-17,1.107802107026969497e-03,5.427851851680987917e-03,4.833354236076023436e-02,7.213397217154806768e-09,1.887562999972363861e-02,4.354881740868243173e-03,2.725005031975653857e-03,6.738886250370439146e-02,5.991640840402069623e-02,5.884464126287464181e-02,5.927097045065581743e-02,6.303548696129897613e-03,2.623619835005426559e-02,3.559140704120522525e-02,3.459237779288724685e-03,2.646680109871841872e-03,1.905603497375955888e-06,3.767091948651413863e-02,2.938557398660677322e-13,7.688312063823126924e-15,3.712287942767575691e-05,9.706495644489507649e-03,2.621195090135053710e-02,3.682207483415147337e-02,3.935071998218537361e-10,2.831561089963285550e-18,2.396311425028365295e-03,4.331852890663539374e-02,5.791366431927815611e-03,1.860605455229217371e-03,2.098675470658494663e-02,6.651153961506635522e-03,6.414904725067881429e-14,8.238950056840702030e-02,5.088870135396872385e-02,7.310019232167961814e-12,2.170837723390152869e-16,2.194145075411133017e-02,2.910490676177164126e-03,6.638743686614071923e-03,2.935126046465082791e-03,1.422167386633994141e-02,1.499176486899707902e-23,3.267146733199483618e-03,2.323113240380417308e-03,6.704370279946022597e-18,6.846619853047151982e-03,3.910918954648722259e-03,6.942953035733696356e-03,1.606629388016161501e-14,8.623167415767137023e-02,8.177653046323784629e-39,3.230246406888838359e-50,3.931768005351975572e-04,1.429267747711577413e-02,5.607242717424376607e-35,7.068557185056844842e-35,3.478263088801301049e-03,1.913037646295026942e-02,2.000000000000000000e+00,9.000000000000000000e+00
8.342461298989715598e-03,1.914834595353904097e-10,1.009505478022857533e-02,5.290203775809443343e-02,5.454922777542816660e-03,5.740476423298329113e-03,1.618646887938310353e-02,4.147592197400980923e-02,2.949812979940697720e-06,1.599308632384499915e-14,7.766243797248981173e-03,1.346360985545835484e-02,3.774074679597069770e-02,3.669122804046295178e-02,8.297388145336047349e-02,1.064585349452091129e-01,7.099583809371011640e-03,4.536983693397410311e-02,1.328903686816923328e-02,2.816661119647779349e-03,4.790737490891739357e-03,3.129635374718663619e-03,7.119097585142988849e-02,4.714069354311439808e-02,1.257168894928945707e-02,8.251783551639997952e-03,7.248837214651933543e-03,2.996543523065592698e-02,4.088491088722320116e-02,1.030909032044902487e-02,3.889865545799870306e-03,5.292129521429818415e-30,1.510456057355496345e-02,6.209959804091999476e-15,3.017277122824549925e-30,2.645351995605375525e-02,4.492799623508025170e-03,2.668342707639692613e-02,2.938545511456746792e-02,1.357313599793232538e-02,2.066787601876963595e-11,4.165735884079234570e-03,1.530665844534476183e-02,1.474713743375209154e-03,8.209172696254594601e-03,4.899475907017546497e-03,1.905312002941775273e-02,2.129965256633750145e-17,6.644704325876906598e-03,3.742439980681578308e-39,8.623626805465484796e-03,1.341258579397177318e-02,7.703608698174439946e-03,1.661797122125130689e-35,1.667111926966316228e-34,2.368499505443514772e-02,7.642018268676713788e-60,4.722145485220724352e-03,3.255673601989104993e-03,5.115843637971620103e-03,1.792356267920279002e-03,3.152754018331036368e-29,9.959798761933124842e-03,1.303957502410189873e-02,2.000000000000000000e+00,1.000000000000000000e+01
1.077361816743998071e-02,1.969618162704713307e-02,1.829672746517163259e-03,7.357922547844380298e-07,3.580724498867578621e-04,1.480808575291953305e-03,5.926203053731933512e-03,2.579007084315775369e-02,8.598508505020847556e-03,8.824279149726303381e-03,1.275534409630727992e-02,4.628294834897947463e-03,3.258926533693447172e-03,3.309270330864464565e-02,4.338825367661940102e-02,1.127954299979987418e-01,6.592053282023621966e-03,4.465688456975832471e-02,1.796810493823737184e-02,8.143248845958325158e-04,6.832536891597546826e-03,1.124423004746175720e-03,6.071690146780223812e-02,1.570552013341417266e-02,1.146556376542334429e-02,1.559956972234810601e-03,1.970021449781569900e-02,1.667443037849136722e-02,2.753982035835095266e-02,1.568237449142573237e-02,8.775633394968312961e-04,8.699890266842711609e-05,1.992283642710210648e-02,1.838920336313166880e-06,1.989270074627022024e-03,2.461765050488047904e-02,1.592851704544990003e-03,1.232363589089831984e-02,1.925124249653311541e-03,1.386580846109732208e-02,5.007329467041435507e-03,8.280163546686987452e-02,2.356794689421843128e-02,3.086514230795862207e-02,5.268354895451511817e-04,1.484061600762644553e-02,6.901631501974733567e-03,7.209227474294626486e-04,2.099377031069712962e-02,1.864739358820523968e-02,2.813806522829771957e-03,6.825604014705750899e-02,4.110131666112288315e-04,1.792448380207460222e-03,7.311645201608788121e-03,2.037640848035048372e-02,8.307858193763471844e-03,1.350403792215210119e-02,1.368824806696995538e-04,4.265372924758225855e-04,1.777645010968351841e-02,1.146677510974807891e-02,1.771246782856883764e-02,7.400613913248339261e-03,2.000000000000000000e+00,1.100000000000000000e+01
6.561967024453293921e-04,3.804824790527791285e-03,2.957270033408734497e-02,4.970714828246781264e-02,3.687240155893979320e-09,4.421918946472624609e-03,1.170623560765933491e-02,4.367859477743138430e-02,4.557960597870986882e-03,3.983834624894959028e-03,2.469597889556744263e-03,8.998708943434628391e-03,7.105542922019891794e-02,4.279778952031491196e-02,5.526646441257695996e-02,8.545742058638294836e-02,8.021066268791558762e-03,6.224912530780641468e-02,5.082411679997066167e-02,7.867244423215321095e-03,4.597294622119944135e-03,3.496088927275152974e-07,4.636189300360889221e-02,8.069577122924316212e-03,7.366110188480710572e-03,6.609827062669503678e-03,4.328138309102057789e-03,3.426590730795693596e-02,3.142685375416857246e-02,9.612893460120802529e-04,5.753356376377014473e-11,1.857978509895506173e-03,3.383995853258982972e-02,5.277139290057922261e-03,3.770512069643063621e-03,2.035913158821642602e-02,4.174822987259372252e-03,5.959223658540844723e-03,3.933632364190946251e-02,5.206124978019312233e-02,4.837528692171277553e-03,4.552700492135415555e-03,8.256381218541969380e-03,1.218399242118287443e-03,6.080327539326920751e-03,2.348793900813352792e-03,2.692090302329348123e-02,1.205008020030948387e-14,6.159911604001181221e-03,7.791427296716282201e-09,5.681771387137007738e-03,6.476028781768489347e-03,2.664073299021343585e-03,1.353344154236413386e-03,2.417167074934696482e-03,2.857318502920157266e-02,4.739774924597289044e-28,5.323769235370846842e-03,1.987456487596073442e-05,2.302105365758137789e-03,1.645687407383280795e-10,4.384369783914364314e-37,1.028960028585957157e-02,1.680416498830440350e-02,2.000000000000000000e+00,1.200000000000000000e+01
7.283406594421317154e-05,8.023206678915786177e-03,1.502749474502563902e-02,4.503518793505421197e-02,6.164138285872445069e-03,6.460654146404466318e-11,3.368757938529153700e-02,2.496813109474334616e-02,4.053526104979721101e-03,3.369017744374945122e-03,2.127125552915804310e-02,2.254407260809745267e-03,1.396989353641322866e-02,1.780750607372702868e-02,4.147289606168049619e-02,2.778674840353821326e-02,1.965729925405817376e-11,3.056943940913848037e-02,2.636302586473336998e-02,1.691569470577881235e-02,7.012356306202880731e-03,1.255727816161941041e-02,2.873227912506917670e-02,1.391598736214302162e-02,4.828265904449875745e-02,9.707271022332627022e-03,2.149143564563799069e-02,1.729585504165375570e-02,3.038987952509111107e-02,2.908567566917363845e-02,1.227772403017001954e-02,3.556355667024988822e-03,1.626563800695475168e-02,5.263246179519863455e-03,5.019062360942401317e-03,1.357249213847959608e-02,6.355154624861837631e-03,5.068085971319784971e-02,1.350125400131059472e-02,1.048415518321865920e-02,7.741169816922028289e-03,4.156067575198617303e-02,1.079892951467653454e-02,8.587533027423328857e-03,1.282331222643299379e-02,1.851982005465003037e-02,2.115540663093089940e-02,8.017579646808924501e-03,2.825373358158639672e-02,2.869317175479548906e-15,1.248935878763944053e-02,1.999484288606078949e-02,1.266257599055405948e-02,3.831902618213698427e-03,6.037736677640526302e-03,1.404675469905497173e-02,2.084228364122513860e-02,1.513069753825327206e-02,3.803149843305148747e-05,1.261026637607999198e-02,1.214244492605401696e-02,5.298447611099591469e-03,1.052631579273596331e-02,2.631578926989143301e-03,2.000000000000000000e+00,1.300000000000000000e+01
6.736529595123388935e-04,3.484141827020684201e-02,9.820431722100429056e-03,3.563236621829247996e-02,1.787322136874009714e-16,1.080930433201339549e-11,2.603447150750333103e-02,1.636421059432939182e-02,9.036030476035426090e-11,8.368925461386168135e-03,5.908661549441505262e-03,3.271508294111645309e-10,6.327496055714906809e-02,3.648813365181788337e-02,3.216396503420353853e-02,7.057577224276824490e-02,4.524210022042847446e-03,1.962691845940149962e-02,6.224522718092179163e-02,3.618187705669199503e-36,1.296442081827077807e-45,1.162359021626242772e-02,4.610540127045323344e-02,9.800342226945559648e-03,3.270720988968952051e-04,1.139921179869136138e-16,8.071803763370756588e-04,2.074107556113125549e-05,5.402584229668559029e-02,1.862199731902360045e-02,6.489815076159742491e-10,7.912751621351151940e-03,3.161273821073243978e-02,2.252018620728565151e-02,1.469160149031921783e-02,8.221993764248574504e-03,2.286170137535887062e-02,1.339543267817198784e-02,1.480206259852814149e-02,1.567382371018362017e-02,2.528057118691772194e-14,2.975851966776595165e-13,8.127848535620830692e-03,2.800412017659191510e-02,5.326050078339823919e-03,3.179195245092434480e-02,8.170748163774010225e-03,3.490372363514753287e-03,8.137605112073459032e-03,2.381762200020124537e-02,5.446043587363528367e-35,1.942143513206733008e-02,8.102767167409435575e-03,8.202457770179050233e-27,3.225272374200581156e-42,4.305567082466175283e-02,1.289726125617105153e-02,5.248492635104617766e-07,3.237202077454977997e-19,1.591938087007471037e-21,4.852359543651847684e-02,9.804994849104490925e-08,1.593954269265789384e-02,1.562500066521400888e-02,2.000000000000000000e+00,1.400000000000000000e+01
