3.167400509119033813e-02	2.550646103918552399e-02	4.227538406848907471e-01	1.418818626552820206e-02	2.321622073650360107e-01	3.939288109540939331e-02	1.845319420099258423e-01	7.325848564505577087e-03	1.265157461166381836e-01	1.891146413981914520e-02	8.188632316887378693e-03	5.635057091712951660e-01	6.314910948276519775e-02	2.480394206941127777e-02	9.294966235756874084e-03	5.985172986984252930e-01	2.084347791969776154e-02	6.197606213390827179e-03	2.826282754540443420e-03	2.883655764162540436e-02	5.707982555031776428e-02	3.245918750762939453e-01	2.017229795455932617e-02	2.634432353079319000e-02	2.775201015174388885e-02	1.815385967493057251e-01	7.811053097248077393e-02	9.094161540269851685e-02	9.990164637565612793e-02	1.939694955945014954e-02	1.845120042562484741e-01	1.631593853235244751e-01	1.999101042747497559e-02	8.025380782783031464e-03	3.653818964958190918e-01	3.526059910655021667e-02	4.176497831940650940e-02	1.219525840133428574e-02	1.420387811958789825e-02	1.138095837086439133e-02	4.207817837595939636e-02	7.134842127561569214e-02	1.191174704581499100e-02	1.407955400645732880e-02	4.549951255321502686e-01	6.633029133081436157e-02	2.674222551286220551e-02	3.627757728099822998e-01	7.338722702115774155e-03	1.224689185619354248e-01	4.510601982474327087e-02	1.705063879489898682e-02	1.741391718387603760e-01	1.269616782665252686e-01	9.226431697607040405e-02	4.885876923799514771e-02	2.733947336673736572e-01	1.274718940258026123e-01	1.419655885547399521e-02	2.122378721833229065e-02	6.770248711109161377e-02	2.376084029674530029e-01	5.326644703745841980e-02	3.265488892793655396e-02
2.057126164436340332e-01	5.795400217175483704e-02	1.259228400886058807e-02	4.016718566417694092e-01	4.634732380509376526e-03	3.888719528913497925e-02	1.664236653596162796e-03	1.691297627985477448e-02	9.699137881398200989e-03	2.757411636412143707e-02	4.141828417778015137e-02	2.800590358674526215e-03	1.780021004378795624e-03	1.861226931214332581e-02	2.453104220330715179e-02	2.493277424946427345e-03	1.351343933492898941e-02	2.777813933789730072e-03	3.324881894513964653e-03	4.738027229905128479e-03	1.583666726946830750e-02	1.414718339219689369e-03	2.245913892984390259e-01	5.784494802355766296e-02	2.101981043815612793e-01	3.213091194629669189e-02	3.938695881515741348e-03	1.777934841811656952e-03	3.317857161164283752e-03	1.906576901674270630e-01	8.577501284889876842e-04	1.559656951576471329e-02	3.183578327298164368e-02	3.431918565183877945e-03	4.383901599794626236e-03	3.864974528551101685e-02	8.591530472040176392e-02	1.001836210489273071e-01	9.310463443398475647e-03	7.635209709405899048e-03	4.424342885613441467e-03	6.532844156026840210e-02	2.329842373728752136e-02	9.954632818698883057e-02	2.462991047650575638e-03	2.241505980491638184e-01	4.038536921143531799e-03	7.475137244910001755e-04	4.762196540832519531e-02	2.085528802126646042e-03	1.802123337984085083e-02	6.105251237750053406e-02	5.139409378170967102e-02	2.211954258382320404e-02	1.098370179533958435e-02	6.140900403261184692e-02	2.669905079528689384e-03	1.159767359495162964e-01	1.139420783147215843e-03	6.342404522001743317e-03	4.959165677428245544e-02	4.385570064187049866e-04	1.105894707143306732e-02	1.370044797658920288e-02
1.555615197867155075e-02	1.157522853463888168e-02	1.205380484461784363e-01	8.991696871817111969e-03	6.517755240201950073e-02	2.032112143933773041e-02	3.686060011386871338e-02	3.554097609594464302e-03	4.640482738614082336e-02	9.472361765801906586e-03	3.561968216672539711e-03	1.122261211276054382e-01	1.352407317608594894e-02	6.673111580312252045e-03	4.854436963796615601e-03	8.645623177289962769e-02	1.099463459104299545e-02	3.712825244292616844e-03	1.401053043082356453e-03	1.334860175848007202e-02	3.237152472138404846e-02	5.781589075922966003e-02	9.535753168165683746e-03	1.564532890915870667e-02	1.392194721847772598e-02	9.222101420164108276e-02	2.907074801623821259e-02	2.124237641692161560e-02	2.250929735600948334e-02	9.817578829824924469e-03	4.357261210680007935e-02	4.425320401787757874e-02	1.002983003854751587e-02	4.550862591713666916e-03	6.898329406976699829e-02	1.342269591987133026e-02	1.569668576121330261e-02	4.812833853065967560e-03	7.888353429734706879e-03	7.641984615474939346e-03	7.591368164867162704e-03	3.033720515668392181e-02	6.174711044877767563e-03	6.547680124640464783e-03	8.687281608581542969e-02	3.234845027327537537e-02	7.080690469592809677e-03	6.464765220880508423e-02	3.962163813412189484e-03	4.257868975400924683e-02	1.356911566108465195e-02	5.750479176640510559e-03	6.260326504707336426e-02	3.344918787479400635e-02	4.011011496186256409e-02	2.165556699037551880e-02	5.883638933300971985e-02	4.336412623524665833e-02	1.028859149664640427e-02	8.449677377939224243e-03	2.713799849152565002e-02	3.622436895966529846e-02	1.556767337024211884e-02	1.289750263094902039e-02
9.565509855747222900e-03	8.555091917514801025e-03	4.848435148596763611e-02	2.676517004147171974e-03	4.542701318860054016e-02	1.711479201912879944e-02	1.688969507813453674e-02	3.456622594967484474e-03	1.892504282295703888e-02	9.250099770724773407e-03	2.310367068275809288e-03	3.880318999290466309e-02	6.232629530131816864e-03	6.192440632730722427e-03	2.651159651577472687e-03	5.952395126223564148e-02	7.639208342880010605e-03	2.610278548672795296e-03	1.322792959399521351e-03	7.605745457112789154e-03	1.194397732615470886e-02	4.079315438866615295e-02	5.219663958996534348e-03	6.054207682609558105e-03	4.011279437690973282e-03	3.379379212856292725e-02	9.865842759609222412e-03	9.773201309144496918e-03	4.804116189479827881e-01	3.098662942647933960e-03	2.864509634673595428e-02	2.103028446435928345e-01	1.118584536015987396e-02	4.388486035168170929e-03	2.578854560852050781e-01	3.042099624872207642e-02	1.081078127026557922e-02	1.727358205243945122e-03	7.452704012393951416e-03	4.630949813872575760e-03	3.386543691158294678e-01	1.239849347621202469e-02	4.982612095773220062e-03	6.094438023865222931e-03	3.427169471979141235e-02	8.138420060276985168e-03	3.240419924259185791e-01	9.534064680337905884e-02	3.369123209267854691e-03	4.128748551011085510e-02	1.612231880426406860e-01	4.090488888323307037e-03	1.437703706324100494e-02	2.980905584990978241e-02	6.002816930413246155e-02	1.152431871742010117e-02	2.370963990688323975e-01	4.638233780860900879e-02	6.843309849500656128e-03	7.098047062754631042e-03	5.081965774297714233e-02	6.586972624063491821e-02	9.372309595346450806e-02	1.851539686322212219e-02
1.309744920581579208e-02	1.523963175714015961e-02	5.581548903137445450e-03	4.231622442603111267e-03	4.512976389378309250e-03	1.865146681666374207e-02	1.016465015709400177e-03	4.824372008442878723e-03	6.439737509936094284e-03	1.222303695976734161e-02	1.418938674032688141e-02	1.588230603374540806e-03	1.545033999718725681e-03	5.354417562484741211e-01	3.411317477002739906e-03	3.384936600923538208e-03	2.087795175611972809e-02	4.107607062906026840e-03	1.586519065313041210e-03	4.814088344573974609e-03	8.975922130048274994e-03	1.120009110309183598e-03	4.421676974743604660e-03	7.902445271611213684e-03	1.772802323102951050e-03	9.202424436807632446e-03	3.399012843146920204e-03	1.568506006151437759e-03	2.321071224287152290e-03	1.818294823169708252e-02	1.934228464961051941e-03	8.419387042522430420e-03	8.885983377695083618e-03	3.545886604115366936e-03	2.866800874471664429e-03	9.665487334132194519e-03	1.797342747449874878e-01	2.253255108371376991e-03	6.820544134825468063e-03	5.733282770961523056e-03	2.609981922432780266e-03	7.636704016476869583e-03	1.390847563743591309e-02	5.558519158512353897e-03	1.623265678063035011e-03	5.286672618240118027e-03	1.953467493876814842e-03	1.767479814589023590e-03	4.483045078814029694e-03	4.690764471888542175e-03	6.520337425172328949e-03	2.264131456613540649e-01	3.375402418896555901e-03	1.782744377851486206e-01	9.981463663280010223e-03	1.120297517627477646e-02	3.005187958478927612e-03	4.814060404896736145e-03	4.041048698127269745e-03	5.023890733718872070e-01	1.763319782912731171e-02	1.461772946640849113e-03	6.601053290069103241e-03	8.636198006570339203e-03
6.733620166778564453e-02	6.903083622455596924e-02	2.007056213915348053e-02	3.216024115681648254e-02	1.984655298292636871e-02	2.188620865345001221e-01	4.199076443910598755e-03	4.748918488621711731e-02	2.576874755322933197e-02	1.152009516954421997e-01	5.633975192904472351e-02	6.455022841691970825e-03	5.060690920799970627e-03	9.149773418903350830e-02	2.664264477789402008e-02	6.758427713066339493e-03	2.166422307491302490e-01	2.310374975204467773e-01	1.991486363112926483e-02	1.513346880674362183e-01	1.186097413301467896e-01	4.230678081512451172e-03	2.833817340433597565e-02	2.059416621923446655e-01	5.635841563344001770e-02	6.844482570886611938e-02	3.729007020592689514e-02	4.145560320466756821e-03	1.095288898795843124e-02	8.147838711738586426e-02	8.481762371957302094e-03	3.986503556370735168e-02	1.356253623962402344e-01	8.704795688390731812e-02	1.118185557425022125e-02	6.145923212170600891e-02	1.031471565365791321e-01	6.813213229179382324e-02	4.191311597824096680e-01	3.413620889186859131e-01	1.625258661806583405e-02	7.126463204622268677e-02	3.555539548397064209e-01	1.231088563799858093e-01	5.494012497365474701e-03	4.816437140107154846e-02	8.986551314592361450e-03	1.025498006492853165e-02	5.899170413613319397e-02	7.613980770111083984e-02	4.913815110921859741e-02	1.123090609908103943e-01	3.044348023831844330e-02	6.653279811143875122e-02	1.366903036832809448e-01	4.947107285261154175e-02	1.668567210435867310e-02	4.169173911213874817e-02	2.050202786922454834e-01	9.327800571918487549e-02	9.854728728532791138e-02	2.715456858277320862e-02	2.801358141005039215e-02	8.652212470769882202e-02
4.545295238494873047e-02	4.415726289153099060e-02	2.730325050652027130e-02	2.492885105311870575e-02	3.894522413611412048e-02	1.531443893909454346e-01	1.295576523989439011e-02	1.982866041362285614e-02	5.997097864747047424e-02	3.609651327133178711e-02	2.895443700253963470e-02	1.149105746299028397e-02	1.608217693865299225e-02	3.986535221338272095e-02	1.652611978352069855e-02	9.304787032306194305e-03	8.290551602840423584e-02	3.987501934170722961e-02	4.425080958753824234e-03	1.203964054584503174e-01	1.904957741498947144e-01	1.221582107245922089e-02	1.980235055088996887e-02	1.115552634000778198e-01	4.588925093412399292e-02	6.937657296657562256e-02	7.910550385713577271e-02	1.276976428925991058e-02	9.309279732406139374e-03	5.479795113205909729e-02	2.491258457303047180e-02	3.589468449354171753e-02	5.330519750714302063e-02	1.670002751052379608e-02	1.329779252409934998e-02	3.402628004550933838e-02	6.707691401243209839e-02	4.111319035291671753e-02	9.843323379755020142e-02	4.540655910968780518e-01	8.481644093990325928e-03	9.132079035043716431e-02	1.680603623390197754e-01	5.186340957880020142e-02	1.173485908657312393e-02	6.191238760948181152e-02	7.173952180892229080e-03	2.130758203566074371e-02	1.531464979052543640e-02	8.800699561834335327e-02	2.629309706389904022e-02	5.025418102741241455e-02	6.785531342029571533e-02	6.576451659202575684e-02	9.099115431308746338e-02	3.575034067034721375e-02	2.326626144349575043e-02	4.282323643565177917e-02	6.513312458992004395e-02	5.041787400841712952e-02	5.940537899732589722e-02	4.153868183493614197e-02	1.949268952012062073e-02	3.889030590653419495e-02
4.153861198574304581e-03	2.601026557385921478e-03	3.974533174186944962e-03	8.780584903433918953e-04	3.767159068956971169e-03	3.552037524059414864e-03	2.947724133264273405e-04	9.368837927468121052e-04	1.337693538516759872e-03	3.338636364787817001e-03	4.934082971885800362e-04	5.204735207371413708e-04	3.809292975347489119e-04	1.560889300890266895e-03	7.060305797494947910e-04	4.007672425359487534e-03	1.612942432984709740e-03	5.894675268791615963e-04	4.936774494126439095e-04	1.273052301257848740e-03	1.932366867549717426e-03	2.762976335361599922e-03	4.664617124944925308e-03	9.924340993165969849e-04	1.118825864978134632e-03	4.486705176532268524e-03	8.722661295905709267e-04	5.573289236053824425e-04	2.227591350674629211e-02	1.095079816877841949e-03	9.700891096144914627e-04	1.599645800888538361e-02	2.776492619886994362e-03	1.094859442673623562e-03	5.459996405988931656e-03	4.666334949433803558e-03	2.746856771409511566e-03	3.929679223801940680e-04	1.673624268732964993e-03	1.113631413318216801e-03	7.905535399913787842e-03	2.079673111438751221e-03	1.227352069690823555e-03	1.523535931482911110e-03	8.029654272831976414e-04	2.040757099166512489e-03	3.472675010561943054e-02	4.701777826994657516e-03	1.078418572433292866e-03	2.840887755155563354e-03	9.879536926746368408e-03	1.022420241497457027e-03	1.731164404191076756e-03	3.963198978453874588e-03	8.404142223298549652e-03	3.577487310394644737e-03	2.409500814974308014e-02	9.129881858825683594e-03	9.835031814873218536e-04	1.765977125614881516e-03	5.302618071436882019e-02	1.673251390457153320e-03	5.359486341476440430e-01	4.920535720884799957e-03
1.256450638175010681e-02	1.127244066447019577e-02	1.440544333308935165e-02	3.283744212239980698e-03	9.937283582985401154e-03	1.667045243084430695e-02	3.246231470257043839e-03	5.356534384191036224e-03	7.194120436906814575e-03	8.435568772256374359e-03	3.390844445675611496e-03	5.336768459528684616e-03	1.649409299716353416e-03	5.610530730336904526e-03	3.551260801032185555e-03	6.564457435160875320e-03	5.693373735994100571e-03	1.892619882710278034e-03	1.071457867510616779e-03	4.452376160770654678e-03	7.510198280215263367e-03	7.102824281901121140e-03	7.300135213881731033e-03	5.666193086653947830e-03	6.164155434817075729e-03	2.289248630404472351e-02	4.222890827804803848e-03	1.589471823535859585e-03	2.344149202108383179e-01	4.205136094242334366e-03	2.067643450573086739e-03	1.378459781408309937e-01	1.661411486566066742e-02	2.648004097864031792e-03	5.606291070580482483e-02	6.979931890964508057e-02	1.047489978373050690e-02	2.440605778247117996e-03	6.703223567456007004e-03	3.811441827565431595e-03	4.422392547130584717e-01	1.115495618432760239e-02	4.977914039045572281e-03	1.268643327057361603e-02	3.937413450330495834e-03	7.564772386103868484e-03	4.942924380302429199e-01	7.991733960807323456e-03	3.958376590162515640e-03	5.036374554038047791e-03	3.002053201198577881e-01	4.492984618991613388e-03	9.804890491068363190e-03	1.629569940268993378e-02	2.653097175061702728e-02	1.580712944269180298e-02	5.544544011354446411e-02	5.338626727461814880e-02	2.256893320009112358e-03	5.380427464842796326e-03	6.105390563607215881e-02	2.264221897348761559e-03	6.894111633300781250e-02	1.704955473542213440e-02
2.332096174359321594e-02	2.667441405355930328e-02	9.142019599676132202e-02	1.012580655515193939e-02	2.416690289974212646e-01	4.730026423931121826e-02	2.949406206607818604e-01	8.137706667184829712e-03	3.131955564022064209e-01	2.131494879722595215e-02	1.020067278295755386e-02	7.795266807079315186e-02	4.871269464492797852e-01	2.232696674764156342e-02	1.217939425259828568e-02	7.107763737440109253e-02	4.808552190661430359e-02	2.132255584001541138e-02	3.134506754577159882e-03	1.212700977921485901e-01	1.739548295736312866e-01	2.013492882251739502e-01	1.175929978489875793e-02	3.357232362031936646e-02	1.879554055631160736e-02	8.713855594396591187e-02	3.730060160160064697e-01	3.968938291072845459e-01	2.793073281645774841e-02	1.842315495014190674e-02	3.185359537601470947e-01	7.578503340482711792e-02	1.873679272830486298e-02	1.301439665257930756e-02	6.298021227121353149e-02	2.185906469821929932e-02	3.882244601845741272e-02	1.259407773613929749e-02	2.190785482525825500e-02	1.785817556083202362e-02	1.562522724270820618e-02	1.041921079158782959e-01	1.441178843379020691e-02	1.152281276881694794e-02	1.295781582593917847e-01	5.890201032161712646e-02	1.059408392757177353e-02	1.603626757860183716e-01	6.477786693722009659e-03	1.929155588150024414e-01	2.282130531966686249e-02	1.859383471310138702e-02	1.907020360231399536e-01	1.148874461650848389e-01	9.333711117506027222e-02	2.501347288489341736e-02	1.058153435587882996e-01	5.270203202962875366e-02	3.922539204359054565e-02	3.881755098700523376e-02	4.572257399559020996e-02	2.160576730966567993e-01	2.377631328999996185e-02	3.703520447015762329e-02
